X,Y,Z
-59.19613195927993,-65.06596188530727,0.0
-59.39597393212714,-64.02678362650184,0.0
-59.59581442246913,-62.9876130767235,0.0
-59.79565506848071,-61.94844171746328,0.0
-59.99549597843179,-60.90926898571766,0.0
-60.19533712160614,-59.87009504121107,0.0
-60.39517847587332,-58.8309199990217,0.0
-60.59502001631788,-57.79174398871004,0.0
-60.79486171524115,-56.75256715430896,0.0
-60.99470354219202,-55.71338965416446,0.0
-61.19454547320126,-54.67421161291643,0.0
-61.3943874457313,-53.63503335576024,0.0
-61.59422907996876,-52.59585685772539,0.0
-61.79406959767209,-51.5566861656681,0.0
-61.99391021838134,-50.51751493798003,0.0
-62.19375100730049,-49.47834283560043,0.0
-62.39359198372589,-48.43916975818832,0.0
-62.59343625589854,-47.39997954289057,0.0
-62.79327749862817,-46.36080508069646,0.0
-62.99244542936742,-45.32149885542845,0.0
-63.17472054694602,-44.27912191043973,0.0
-63.33407961950342,-43.23299340249433,0.0
-63.47180156086929,-42.18379431320587,0.0
-63.58926887592261,-41.13213226776816,0.0
-63.68796223689819,-40.07854002319113,0.0
-63.76945744769438,-39.02347594786968,0.0
-63.83542515150274,-37.96732978422399,0.0
-63.88763465115233,-36.91042104997839,0.0
-63.92796191005215,-35.85298066320421,0.0
-63.95838605502962,-34.79519967417453,0.0
-63.98052531397061,-33.73720899411282,0.0
-63.99554947450583,-32.67911084187266,0.0
-64.00462214601836,-31.62094114499351,0.0
-64.00890853102044,-30.56273322046719,0.0
-64.00958043268685,-29.5045060391377,0.0
-64.0078214303871,-28.44628509681739,0.0
-64.00483246073871,-27.38807204968635,0.0
-64.0018378275455,-26.32985907046807,0.0
-64.00009190606565,-25.27164379424633,0.0
-64.00000090897085,-24.21342766113671,0.0
-64.00000090897085,-23.15521202163488,0.0
-64.00000090897085,-22.09699662499503,0.0
-64.00000090897085,-21.03877704828326,0.0
-64.00000090897083,-19.98056052842196,0.0
-64.00000090897083,-18.92234393435122,0.0
-64.00000090897083,-17.86412726983102,0.0
-64.00000090897083,-16.80591053922187,0.0
-64.00000090897083,-15.74769445896139,0.0
-64.00000090897083,-14.68947873160848,0.0
-64.00000090897083,-13.63125973746801,0.0
-64.00000090897083,-12.57304344019561,0.0
-64.00000090897083,-11.51482769315179,0.0
-64.00000090897083,-10.45661302896619,0.0
-64.00000090897083,-9.398399033735076,0.0
-64.00000090897083,-8.340184521132285,0.0
-64.00000090897083,-7.281969601485346,0.0
-64.00000090897083,-6.223751411396729,0.0
-64.00000090897083,-5.165535292153778,0.0
-64.00000090897083,-4.107319125217331,0.0
-64.00000090897083,-3.049102910043375,0.0
-64.00000090897083,-1.990886646151367,0.0
